x1,y1,x2,y2,type
77,51,161,148,sedan
108,40,188,129,sedan
90,82,183,195,sedan
73,0,172,151,microbus
55,18,165,203,microbus
235,63,317,160,sedan
235,85,325,197,sedan
87,26,158,100,sedan
58,86,147,194,sedan
200,0,272,90,suv
200,60,299,200,suv
115,6,192,98,suv
86,65,187,206,suv
53,0,157,122,truck
31,1,160,201,truck
217,38,293,122,sedan
218,81,307,193,sedan
78,63,158,155,sedan
66,86,154,192,sedan
114,21,188,102,sedan
87,79,180,196,sedan
115,22,184,99,sedan
90,82,174,190,sedan
220,20,291,100,sedan
224,84,319,208,sedan
172,22,244,100,sedan
161,83,254,196,sedan
90,47,170,138,sedan
68,89,162,209,sedan
204,24,273,104,sedan
203,86,293,205,sedan
194,24,266,106,sedan
189,81,280,196,sedan
78,28,192,171,minivan
60,53,190,227,minivan
214,54,296,145,sedan
215,83,308,194,sedan
123,24,193,100,sedan
100,81,185,187,sedan
88,29,167,127,suv
62,71,158,196,suv
217,16,286,120,microbus
220,64,306,198,microbus
119,17,186,92,sedan
91,82,179,200,sedan
110,21,181,96,sedan
78,88,169,202,sedan
72,60,156,158,sedan
57,83,150,197,sedan
215,22,286,106,sedan
218,84,307,201,sedan
97,46,178,139,sedan
79,83,170,201,sedan
69,0,193,134,truck
40,1,186,200,truck
28,0,186,231,truck
90,30,178,162,microbus
78,49,175,200,microbus
109,23,175,98,sedan
80,81,165,188,sedan
93,23,162,100,sedan
55,84,145,191,sedan
163,21,235,100,sedan
162,82,252,197,sedan
103,16,172,96,suv
72,77,161,193,suv
127,0,190,88,microbus
106,57,188,191,microbus
103,53,183,151,sedan
90,81,179,197,sedan
95,0,195,102,minivan
59,28,190,196,minivan
85,0,197,107,truck
48,0,195,202,truck
87,59,170,155,sedan
109,22,181,102,sedan
82,79,173,194,sedan
199,18,268,96,sedan
196,77,286,195,sedan
95,9,172,118,microbus
63,57,163,209,microbus
61,1,146,88,minivan
16,56,135,201,minivan
208,19,275,94,sedan
208,88,298,200,sedan
75,1,184,128,minivan
44,8,179,202,minivan
56,0,173,106,bus
19,0,171,193,bus
108,0,183,101,microbus
81,44,178,203,microbus
115,20,184,96,sedan
88,84,176,202,sedan
96,9,179,124,microbus
71,47,172,199,microbus
224,2,322,128,minivan
225,12,341,147,minivan
62,59,170,222,microbus
51,81,164,232,microbus
226,27,354,184,minivan
88,56,172,155,sedan
77,78,168,194,sedan
222,62,307,163,sedan
222,83,314,201,sedan
104,22,180,114,suv
78,73,173,196,suv
113,33,184,112,sedan
90,83,177,190,sedan
227,63,314,167,sedan
228,86,322,202,sedan
91,26,166,106,sedan
60,80,154,201,sedan
203,2,270,101,microbus
200,59,288,200,microbus
208,32,278,114,sedan
205,80,291,186,sedan
93,34,195,151,minivan
117,18,191,98,sedan
85,81,181,202,sedan
232,25,302,106,sedan
240,88,331,209,sedan
119,21,193,104,sedan
93,78,185,200,sedan
70,0,182,118,minivan
35,0,177,198,minivan
227,19,324,152,minivan
225,44,337,194,minivan
86,0,172,102,minivan
48,47,163,198,minivan
200,22,276,103,sedan
204,79,298,196,sedan
90,49,169,142,sedan
76,75,162,185,sedan
214,20,281,99,sedan
213,80,298,189,sedan
220,45,301,138,sedan
223,85,317,201,sedan
103,57,181,147,sedan
88,90,177,201,sedan
155,27,225,108,sedan
137,91,228,212,sedan
108,22,178,101,sedan
79,83,167,193,sedan
105,15,178,105,suv
73,74,168,196,suv
220,19,285,89,sedan
221,91,310,204,sedan
102,30,173,108,sedan
74,86,164,200,sedan
106,53,180,145,sedan
93,84,176,193,sedan
118,20,183,100,sedan
90,86,174,198,sedan
68,67,150,173,sedan
209,0,271,62,sedan
55,90,147,210,sedan
209,14,277,89,sedan
211,56,293,152,sedan
214,83,303,197,sedan
213,33,283,117,sedan
214,81,297,191,sedan
96,55,178,150,sedan
85,83,175,198,sedan
186,31,262,119,sedan
180,78,273,203,sedan
122,27,194,109,sedan
95,85,188,204,sedan
62,0,178,111,bus
26,1,173,196,bus
207,47,281,133,sedan
208,91,296,205,sedan
212,11,291,106,suv
212,68,311,208,suv
100,41,183,139,sedan
79,83,177,206,sedan
143,42,226,152,suv
134,73,226,206,suv
104,48,189,144,sedan
90,77,185,197,sedan
107,21,182,108,suv
75,88,173,222,suv
222,43,305,148,sedan
103,45,178,132,sedan
85,87,173,197,sedan
73,0,177,161,microbus
64,7,174,191,microbus
108,57,188,154,sedan
98,79,185,193,sedan
65,46,146,155,suv
47,75,139,202,suv
191,62,268,151,sedan
191,88,275,190,sedan
109,40,187,127,sedan
90,81,183,198,sedan
210,67,293,163,sedan
211,89,301,198,sedan
112,19,182,97,sedan
77,86,168,202,sedan
110,39,190,131,sedan
96,74,186,190,sedan
107,38,197,152,suv
94,65,194,200,suv
97,47,174,136,sedan
80,87,167,196,sedan
207,38,284,125,sedan
207,88,300,201,sedan
218,32,291,116,sedan
219,77,307,191,sedan
109,28,172,107,sedan
83,85,164,196,sedan
114,12,188,103,suv
88,64,183,193,suv
210,14,287,111,suv
212,82,312,227,suv
104,22,176,98,sedan
72,86,164,203,sedan
237,2,313,108,microbus
244,50,342,200,microbus
95,49,178,148,sedan
77,84,173,208,sedan
229,20,296,97,sedan
237,88,325,200,sedan
93,38,171,125,sedan
72,81,163,196,sedan
114,9,180,85,sedan
81,78,170,197,sedan
188,21,261,101,sedan
191,81,284,198,sedan
218,57,306,171,suv
220,70,313,197,suv
128,31,200,115,sedan
108,83,198,202,sedan
108,28,179,106,sedan
80,86,170,198,sedan
87,47,169,140,sedan
69,83,162,202,sedan
90,57,173,175,suv
82,72,171,198,suv
110,18,182,96,sedan
75,81,169,198,sedan
107,22,179,98,sedan
77,88,168,206,sedan
222,42,301,137,sedan
226,78,315,197,sedan
95,50,169,141,sedan
78,89,162,203,sedan
103,24,177,106,sedan
77,75,169,191,sedan
100,1,173,96,microbus
67,41,164,200,microbus
80,1,187,109,truck
39,1,183,207,truck
215,22,285,105,suv
217,81,308,205,suv
58,0,188,152,truck
41,0,186,188,truck
106,0,177,86,minivan
69,24,166,189,minivan
223,21,290,95,sedan
226,90,314,203,sedan
163,28,251,148,microbus
160,55,260,193,microbus
95,9,172,102,suv
59,64,160,197,suv
211,5,281,101,microbus
212,61,303,195,microbus
82,22,150,101,sedan
44,83,137,196,sedan
102,0,178,95,microbus
63,54,165,204,microbus
148,26,230,120,suv
36,9,110,106,microbus
126,83,232,221,suv
10,38,93,157,microbus
114,13,188,100,suv
81,81,180,213,suv
89,22,166,107,sedan
54,78,154,205,sedan
156,58,240,162,sedan
152,80,244,201,sedan
212,27,282,108,sedan
211,84,299,195,sedan
95,38,172,151,microbus
83,63,168,192,microbus
90,71,171,167,sedan
81,90,169,198,sedan
129,24,199,109,sedan
108,84,195,208,sedan
98,52,195,189,suv
90,69,195,220,suv
112,32,184,139,microbus
95,72,180,205,microbus
82,52,167,147,sedan
70,81,164,198,sedan
214,23,293,124,suv
215,66,311,197,suv
115,4,188,106,microbus
88,60,181,206,microbus
95,52,168,141,sedan
77,90,163,198,sedan
105,11,185,106,suv
75,71,176,209,suv
132,20,207,102,sedan
107,82,205,210,sedan
117,21,185,94,sedan
90,79,175,184,sedan
59,0,183,144,minivan
34,0,181,203,minivan
115,21,183,95,sedan
90,84,178,196,sedan
118,20,185,95,sedan
88,89,176,198,sedan
95,37,208,168,minivan
75,70,207,230,minivan
126,19,192,118,microbus
106,68,188,195,microbus
81,1,184,122,minivan
49,1,179,200,minivan
211,23,277,99,sedan
212,75,293,180,sedan
147,30,220,115,sedan
132,85,223,202,sedan
115,26,182,99,sedan
88,90,172,198,sedan
214,23,280,100,sedan
216,74,296,178,sedan
222,47,303,154,suv
225,81,316,209,suv
120,0,195,98,microbus
93,53,190,199,microbus
85,63,169,166,sedan
74,85,165,202,sedan
83,38,159,149,microbus
69,61,153,186,microbus
118,19,186,92,sedan
85,88,177,203,sedan
125,17,192,92,sedan
103,81,192,194,sedan
106,21,175,105,sedan
78,83,165,200,sedan
89,56,171,155,sedan
75,85,166,201,sedan
137,21,208,101,sedan
112,89,206,213,sedan
118,7,191,95,suv
88,66,183,192,suv
139,19,206,96,sedan
118,79,206,193,sedan
216,24,286,102,sedan
219,81,307,190,sedan
219,25,289,104,sedan
222,87,311,200,sedan
127,19,193,93,sedan
100,86,185,192,sedan
93,32,162,111,sedan
62,92,149,201,sedan
208,62,289,159,sedan
225,63,304,157,sedan
227,84,313,191,sedan
193,47,274,141,sedan
190,78,282,192,sedan
118,14,188,97,sedan
88,78,179,200,sedan
173,18,241,95,sedan
163,82,253,198,sedan
219,43,293,135,sedan
112,24,186,105,sedan
81,90,179,218,sedan
101,29,176,116,sedan
77,74,168,191,sedan
194,5,268,90,suv
191,71,290,204,suv
103,19,176,102,sedan
71,86,165,211,sedan
114,19,184,98,sedan
86,80,174,196,sedan
77,40,171,171,suv
66,62,167,212,suv
80,23,149,100,sedan
41,98,134,214,sedan
71,21,147,106,sedan
40,76,137,193,sedan
224,16,293,91,sedan
227,88,320,210,sedan
85,29,179,164,microbus
77,42,177,192,microbus
78,59,157,152,sedan
67,84,155,194,sedan
95,65,177,167,sedan
85,83,174,194,sedan
112,8,184,90,suv
78,83,176,214,suv
124,23,200,105,sedan
95,80,191,200,sedan
74,0,153,113,microbus
42,41,142,198,microbus
218,40,302,146,suv
220,76,318,209,suv
118,18,188,98,sedan
90,81,181,196,sedan
104,24,184,122,suv
80,72,176,200,suv
109,17,180,95,sedan
78,79,171,195,sedan
77,0,196,116,truck
34,1,198,214,truck
198,54,286,170,suv
196,71,291,196,suv
81,11,185,140,minivan
62,41,185,197,minivan
96,63,177,160,sedan
85,88,173,196,sedan
230,29,296,109,sedan
236,86,320,200,sedan
118,1,183,96,microbus
88,60,172,197,microbus
221,23,287,98,sedan
222,90,310,203,sedan
113,22,185,102,sedan
83,87,179,208,sedan
113,32,183,113,sedan
88,86,176,200,sedan
159,21,228,98,sedan
146,81,235,192,sedan
97,31,175,119,sedan
71,81,165,203,sedan
114,20,184,94,sedan
81,93,173,211,sedan
80,55,164,163,suv
67,81,159,206,suv
132,56,220,157,sedan
128,82,224,205,sedan
153,9,231,105,suv
131,64,232,205,suv
104,38,181,124,sedan
79,87,172,198,sedan
153,21,232,117,suv
137,77,236,213,suv
107,8,180,99,suv
69,77,166,216,suv
178,35,263,165,microbus
176,67,275,224,microbus
222,45,301,136,sedan
222,80,313,194,sedan
102,42,184,135,sedan
86,78,179,201,sedan
103,23,178,104,sedan
73,84,168,206,sedan
209,7,280,93,suv
209,70,303,198,suv
215,21,290,100,sedan
1,19,78,100,sedan
216,80,313,200,sedan
119,17,191,94,sedan
93,78,184,193,sedan
110,52,191,147,sedan
179,30,251,114,sedan
173,81,262,198,sedan
115,11,180,86,sedan
81,84,170,203,sedan
212,43,296,155,suv
213,67,306,193,suv
91,1,201,95,truck
49,1,201,213,truck
134,55,224,169,sedan
208,6,283,104,microbus
210,60,304,198,microbus
212,24,281,104,sedan
214,81,301,196,sedan
123,20,194,96,sedan
96,83,189,200,sedan
217,2,283,93,microbus
223,69,310,205,microbus
117,51,195,146,sedan
104,85,193,198,sedan
208,63,290,161,sedan
209,86,298,198,sedan
95,67,179,167,sedan
89,83,177,193,sedan
93,47,170,165,microbus
84,62,166,190,microbus
211,40,289,127,sedan
212,85,305,199,sedan
208,39,286,130,sedan
209,78,298,190,sedan
202,61,282,159,sedan
201,77,285,180,sedan
198,0,272,100,microbus
191,52,291,201,microbus
102,22,180,118,suv
77,70,175,197,suv
140,23,209,100,sedan
122,82,211,195,sedan
112,28,185,106,sedan
85,87,176,210,sedan
202,13,282,116,suv
198,56,297,199,suv
179,1,311,163,bus
178,0,320,189,bus
126,21,194,96,sedan
100,83,190,197,sedan
113,19,183,98,sedan
84,77,175,193,sedan
71,57,159,162,sedan
59,77,154,196,sedan
88,62,173,165,sedan
78,85,171,202,sedan
132,20,196,89,sedan
103,90,188,194,sedan
106,31,186,140,suv
90,66,182,196,suv
157,27,230,109,sedan
142,81,234,198,sedan
119,22,180,102,sedan
91,88,171,200,sedan
93,56,173,152,sedan
81,82,170,195,sedan
104,58,188,161,sedan
96,78,186,198,sedan
120,26,191,104,sedan
93,89,184,206,sedan
83,40,168,155,suv
71,64,164,189,suv
109,3,181,88,microbus
75,62,170,188,microbus
85,36,161,123,sedan
61,77,151,192,sedan
123,24,195,105,sedan
100,78,188,196,sedan
111,19,182,96,sedan
75,94,170,215,sedan
228,34,300,118,sedan
234,86,322,200,sedan
106,22,176,99,sedan
70,94,166,219,sedan
107,19,175,91,sedan
76,89,164,201,sedan
211,21,280,100,sedan
210,75,298,186,sedan
69,58,154,156,sedan
53,83,146,202,sedan
201,54,284,147,sedan
200,82,293,194,sedan
92,50,169,145,sedan
79,78,166,191,sedan
215,27,286,106,sedan
217,84,305,194,sedan
110,24,180,103,sedan
79,82,169,200,sedan
109,0,196,108,minivan
72,52,190,214,minivan
92,47,170,136,sedan
67,98,162,215,sedan
119,28,190,106,sedan
93,93,184,208,sedan
200,24,271,100,sedan
117,13,184,85,sedan
77,98,171,223,sedan
112,38,186,119,sedan
88,94,180,205,sedan
58,1,189,160,bus
40,0,188,203,bus
188,28,261,106,sedan
184,81,274,195,sedan
88,50,172,145,sedan
111,42,191,134,sedan
93,83,185,200,sedan
108,23,179,100,sedan
76,84,168,200,sedan
67,58,149,153,sedan
121,13,191,87,sedan
88,88,182,209,sedan
190,17,275,134,microbus
188,31,281,161,microbus
188,47,287,191,microbus
108,31,178,108,sedan
85,89,174,201,sedan
207,24,280,100,sedan
206,109,305,232,sedan
215,34,293,120,sedan
213,87,310,211,sedan
130,0,191,62,sedan
108,48,185,140,sedan
91,86,181,200,sedan
104,13,176,96,suv
70,73,164,198,suv
196,32,279,152,microbus
195,59,288,198,microbus
216,34,291,119,sedan
95,25,169,106,sedan
220,104,317,233,sedan
61,86,156,205,sedan
111,57,188,147,sedan
100,85,186,189,sedan
198,44,274,136,sedan
110,15,182,95,sedan
241,21,309,99,sedan
81,57,169,159,sedan
237,81,325,201,sedan
93,22,173,105,sedan
116,19,191,96,sedan
111,13,191,111,suv
71,70,174,210,suv
138,27,208,104,sedan
102,89,194,202,sedan
121,4,188,98,microbus
69,79,165,226,microbus
235,81,330,200,sedan
232,26,303,103,sedan
229,92,322,208,sedan
123,25,195,105,sedan
86,87,181,205,sedan
123,20,193,99,suv
86,78,178,196,suv
113,36,219,149,minivan
96,57,215,188,minivan
234,29,300,100,sedan
230,100,318,209,sedan
236,68,317,162,sedan
233,102,325,216,sedan
134,27,200,97,sedan
83,112,179,229,sedan
132,65,212,155,sedan
119,89,208,193,sedan
137,38,215,122,sedan
109,85,206,202,sedan
137,37,205,118,minivan
110,84,193,191,minivan
114,42,193,136,sedan
90,78,183,196,sedan
125,65,194,155,sedan
108,99,185,204,sedan
137,27,209,104,sedan
101,90,193,203,sedan
120,46,191,127,sedan
95,90,181,190,sedan
117,40,193,124,sedan
90,80,182,186,sedan
125,15,192,83,sedan
80,82,172,189,sedan
136,15,201,89,minivan
95,90,185,202,minivan
137,31,204,108,sedan
104,86,191,194,sedan
252,21,315,87,sedan
250,94,336,200,sedan
136,36,201,110,sedan
107,87,188,184,sedan
217,55,294,144,sedan
212,83,298,188,sedan
84,31,156,107,minivan
63,45,195,198,minivan
242,15,301,78,sedan
240,104,327,214,sedan
148,25,212,93,sedan
111,95,197,199,sedan
135,30,202,102,sedan
100,87,188,193,sedan
119,18,181,81,sedan
63,103,152,211,sedan
220,54,294,138,sedan
216,88,301,194,sedan
226,45,304,132,sedan
223,81,313,192,sedan
125,38,197,115,sedan
97,86,186,190,sedan
139,10,205,84,sedan
87,91,185,216,sedan
113,53,188,154,microbus
101,71,182,184,microbus
126,35,198,137,microbus
107,64,191,187,microbus
139,15,205,80,sedan
95,85,186,189,sedan
239,19,304,89,sedan
237,83,325,192,sedan
96,50,188,165,suv
83,67,184,194,suv
113,0,202,76,microbus
48,15,184,196,microbus
115,66,195,162,sedan
77,66,166,160,sedan
222,49,299,134,sedan
218,81,304,185,sedan
119,40,190,118,sedan
88,93,177,197,sedan
124,9,200,103,microbus
76,70,184,220,microbus
240,54,310,134,sedan
238,90,320,190,sedan
117,33,192,108,sedan
77,90,174,200,sedan
246,19,311,90,sedan
245,83,332,195,sedan
231,54,309,141,sedan
142,0,204,61,sedan
227,86,319,196,sedan
134,15,200,83,sedan
111,49,191,137,sedan
88,84,183,196,sedan
137,9,208,91,suv
92,81,193,212,suv
238,37,304,115,sedan
235,90,319,198,sedan
237,45,307,127,sedan
235,88,320,197,sedan
235,51,310,136,sedan
234,88,322,195,sedan
216,51,291,136,sedan
209,87,298,198,sedan
125,47,203,132,sedan
97,92,192,202,sedan
92,41,168,116,sedan
224,44,307,145,suv
48,91,145,194,sedan
139,0,204,85,microbus
93,59,186,194,microbus
110,52,190,139,sedan
90,85,181,192,sedan
115,55,191,139,sedan
93,94,182,198,sedan
208,30,288,124,suv
142,16,206,85,sedan
106,81,194,189,sedan
134,54,207,135,sedan
116,92,200,195,sedan
230,57,311,150,sedan
229,85,319,193,sedan
217,14,291,102,suv
208,78,307,214,suv
136,12,201,77,sedan
91,83,180,189,sedan
128,15,196,86,sedan
83,80,178,190,sedan
131,16,191,84,sedan
242,19,308,86,sedan
86,87,168,191,sedan
122,55,205,144,sedan
106,82,199,190,sedan
137,16,206,86,sedan
88,95,186,212,sedan
132,19,198,89,sedan
86,92,177,201,sedan
234,0,324,146,minivan
232,9,335,194,minivan
219,57,294,146,sedan
214,94,301,203,sedan
234,38,311,134,microbus
233,78,324,201,microbus
232,14,290,77,sedan
225,103,308,213,sedan
123,13,202,118,microbus
95,49,191,184,microbus
240,49,322,153,microbus
239,85,334,213,microbus
106,2,200,144,microbus
88,22,193,186,microbus
227,0,300,85,microbus
218,38,320,193,microbus
228,38,304,122,sedan
222,85,316,199,sedan
137,22,203,94,sedan
90,98,185,215,sedan
93,1,204,133,minivan
39,48,192,232,minivan
128,22,197,93,sedan
83,90,178,200,sedan
129,13,206,115,microbus
100,52,194,185,microbus
132,4,198,86,suv
81,75,177,207,suv
141,11,209,85,sedan
105,72,196,185,sedan
129,51,208,141,sedan
110,83,202,196,sedan
119,33,186,104,sedan
77,96,167,198,sedan
224,38,298,121,sedan
218,85,310,199,sedan
170,14,235,83,sedan
137,85,228,196,sedan
123,35,196,120,sedan
95,78,185,191,sedan
115,11,191,108,microbus
81,52,179,188,microbus
110,46,191,132,sedan
85,83,180,193,sedan
103,1,209,109,minivan
38,1,195,233,minivan
122,35,193,117,sedan
91,82,180,194,sedan
229,40,300,122,sedan
126,0,184,63,microbus
117,1,178,80,microbus
227,62,305,159,sedan
224,88,312,200,sedan
106,13,172,100,microbus
106,52,189,143,sedan
85,83,180,191,sedan
236,48,310,131,sedan
150,1,209,59,sedan
235,65,314,156,sedan
141,12,206,80,sedan
233,86,318,187,sedan
129,30,200,106,sedan
100,75,188,177,sedan
147,15,209,79,sedan
94,103,186,215,sedan
230,55,305,139,sedan
229,83,312,184,sedan
235,65,308,153,sedan
233,94,315,199,sedan
122,32,191,113,minivan
77,98,171,209,minivan
150,15,212,78,sedan
111,86,198,187,sedan
187,23,254,94,sedan
161,86,249,191,sedan
121,67,200,157,sedan
105,91,194,196,sedan
231,54,311,141,sedan
129,44,206,127,sedan
104,85,198,195,sedan
115,1,223,92,truck
60,1,214,201,truck
117,26,188,97,sedan
72,92,167,198,sedan
123,1,222,83,truck
69,0,213,198,truck
153,14,216,82,sedan
115,87,200,192,sedan
231,21,295,88,sedan
225,87,311,190,sedan
117,36,191,134,microbus
95,68,180,189,microbus
246,37,328,150,microbus
247,71,342,212,microbus
127,48,203,129,sedan
104,87,193,190,sedan
131,6,219,95,minivan
89,56,209,190,minivan
131,13,199,106,microbus
95,65,185,197,microbus
235,45,316,145,suv
232,76,324,196,suv
139,15,195,77,sedan
84,105,165,211,sedan
142,27,207,95,sedan
109,90,193,187,sedan
140,25,205,98,sedan
107,86,190,192,sedan
126,59,208,157,suv
113,83,202,196,suv
104,42,184,151,microbus
240,3,300,65,sedan
239,49,313,132,sedan
237,86,324,190,sedan
237,50,306,128,sedan
236,88,316,184,sedan
150,1,227,77,minivan
102,52,216,196,minivan
237,14,303,83,sedan
235,92,329,211,sedan
110,51,194,141,sedan
86,86,183,202,sedan
130,32,195,105,sedan
95,91,181,193,sedan
120,31,191,105,sedan
83,86,175,191,sedan
138,15,203,84,sedan
93,90,185,203,sedan
98,58,177,151,sedan
79,88,168,198,sedan
120,57,198,145,sedan
239,1,295,57,sedan
100,87,191,195,sedan
239,19,301,85,sedan
96,96,190,209,sedan
239,23,302,93,sedan
237,90,321,194,sedan
216,38,298,136,suv
211,69,305,191,suv
121,42,198,124,sedan
93,86,187,195,sedan
134,17,193,83,sedan
81,98,169,208,sedan
139,25,203,94,sedan
94,102,183,213,sedan
123,59,206,150,sedan
109,80,201,188,sedan
124,50,203,139,sedan
102,85,195,197,sedan
137,16,203,81,sedan
93,83,185,189,sedan
112,42,188,123,sedan
248,0,303,54,sedan
86,86,177,189,sedan
248,35,313,106,sedan
102,9,197,138,minivan
232,19,293,85,sedan
223,97,310,205,sedan
173,26,241,100,sedan
142,92,233,207,sedan
147,23,213,94,sedan
100,43,177,125,sedan
70,81,162,184,sedan
240,36,316,130,suv
237,69,326,186,suv
236,9,302,86,suv
231,73,321,188,suv
130,34,198,111,sedan
100,89,188,193,sedan
219,13,282,78,sedan
208,87,295,194,sedan
231,16,296,81,sedan
223,97,314,205,sedan
122,31,189,103,sedan
78,97,170,207,sedan
228,42,296,116,sedan
221,104,307,207,sedan
136,15,206,93,suv
98,73,192,191,suv
234,15,296,81,sedan
225,96,316,208,sedan
123,53,202,144,sedan
106,82,193,190,sedan
135,17,198,83,sedan
85,100,176,214,sedan
103,1,212,94,bus
56,1,205,191,bus
104,34,172,110,sedan
64,92,153,198,sedan
153,13,218,78,sedan
109,92,202,201,sedan
139,51,220,141,sedan
122,85,214,197,sedan
138,36,206,112,sedan
112,86,196,188,sedan
225,29,308,155,microbus
223,42,313,181,microbus
245,60,317,143,sedan
246,93,326,197,sedan
142,6,204,94,microbus
103,69,188,200,microbus
231,1,328,118,minivan
226,1,347,191,minivan
136,1,204,85,microbus
89,59,188,200,microbus
148,19,213,88,sedan
102,92,194,203,sedan
107,60,192,155,sedan
91,84,186,193,sedan
108,40,190,136,suv
86,76,181,197,suv
251,16,311,85,sedan
249,89,333,199,sedan
131,39,202,118,sedan
101,91,190,198,sedan
228,57,299,142,sedan
225,87,308,189,sedan
116,51,194,139,sedan
230,13,296,84,sedan
224,93,320,216,sedan
120,54,196,136,sedan
100,87,188,190,sedan
130,29,199,108,sedan
98,81,183,191,sedan
126,35,196,108,sedan
91,90,183,198,sedan
86,65,172,160,sedan
73,83,167,188,sedan
215,0,282,86,microbus
203,57,296,190,microbus
139,29,209,134,microbus
112,2,189,107,microbus
75,45,174,194,microbus
223,1,284,63,sedan
213,55,294,144,sedan
208,87,300,202,sedan
224,28,304,145,microbus
220,55,313,193,microbus
149,18,211,84,sedan
111,85,196,188,sedan
230,4,296,79,suv
226,71,318,189,suv
220,10,285,77,sedan
204,98,298,221,sedan
120,68,200,157,sedan
113,84,198,182,sedan
223,15,288,85,sedan
214,90,304,208,sedan
142,22,208,95,sedan
97,93,191,206,sedan
124,34,204,135,microbus
101,68,195,193,microbus
103,52,181,136,sedan
83,87,171,190,sedan
146,13,210,78,sedan
108,86,198,195,sedan
226,11,294,90,suv
219,77,312,200,suv
134,17,198,87,minivan
71,108,175,232,minivan
132,57,210,144,sedan
117,82,204,185,sedan
214,15,274,83,sedan
202,76,283,177,sedan
133,14,195,79,sedan
84,90,174,201,sedan
236,14,300,94,suv
231,86,319,211,suv
87,32,177,147,microbus
67,55,168,189,microbus
167,15,232,82,sedan
140,81,228,189,sedan
140,56,216,139,sedan
126,87,211,189,sedan
